,date,sentiment_score,weighted_sentiment,total_likes,tweet_count
1880,2020-11-14,0.15127222222222222,61395.1691,267536.0,18
1881,2020-11-15,0.20167142857142856,41678.3733,133579.0,14
1882,2020-11-16,0.17784,3077.3883,233671.0,10
1883,2020-11-17,0.153,5068.168099999999,235263.0,27
1884,2020-11-18,0.13702,31448.80569999999,257637.0,20
1885,2020-11-19,0.31683636363636364,7030.8357,25643.0,11
1886,2020-11-20,0.22011333333333336,12042.289499999999,83450.0,15
1887,2020-11-21,0.1679277777777778,32342.3815,189239.0,18
1888,2020-11-22,0.6369,66866.2203,104987.0,1
1889,2020-11-23,0.37566666666666665,12288.6638,26570.0,3
1890,2020-11-24,0.2663625,16184.894699999999,72684.0,8
1891,2020-11-25,0.1093909090909091,-42104.790799999995,143683.0,11
1892,2020-11-26,0.33254285714285714,134183.57900000003,226107.0,7
1893,2020-11-28,0.3051285714285714,1973.2197,18051.0,7
1894,2020-11-29,-0.14643333333333333,-4095.9876,11831.0,3
1895,2020-11-30,0.48279999999999995,33601.600600000005,43429.0,3
1896,2020-12-01,-0.6808,-9905.64,14550.0,1
1897,2020-12-02,0.2258,35075.834200000005,124221.0,5
1898,2020-12-03,0.03375,1905.355,142965.0,4
1899,2020-12-05,0.51895,6705.027,13535.0,2
1900,2020-12-06,0.318,3871.332,18052.0,2
1901,2020-12-07,0.20625000000000002,6193.7007,150830.0,6
1902,2020-12-08,0.19074999999999998,89806.9822,230684.0,6
1903,2020-12-09,0.18495999999999999,31933.3649,800738.0,5
1904,2020-12-10,0.550275,89101.8908,308745.0,4
1905,2020-12-11,0.33755,7663.8693,26826.0,2
1906,2020-12-12,0.15293333333333334,1130.0244,15825.0,3
1907,2020-12-13,0.0,0.0,6763.0,1
1908,2020-12-14,0.17959999999999998,114923.0674,460833.0,7
1909,2020-12-15,0.41511999999999993,15299.4752,39714.0,5
1910,2020-12-16,0.34481249999999997,13551.6229,53319.0,8
1911,2020-12-17,0.24386999999999998,94864.53390000001,277128.0,10
1912,2020-12-20,0.2749625,256435.2293,1062810.0,16
1913,2020-12-21,0.30968,227244.7985,340219.0,5
1914,2020-12-22,-0.0908,-30255.141200000002,76975.0,3
1915,2020-12-23,-0.01815,19017.0156,48304.0,2
1916,2020-12-24,0.19825,116870.29060000001,242299.0,8
1917,2020-12-25,0.21035833333333334,262316.6343,417013.0,12
1918,2020-12-26,0.2327,3566.4744,23157.0,8
1919,2020-12-27,0.3659461538461538,152357.4659,230517.0,13
1920,2020-12-28,0.021333333333333333,6030.848,154003.0,6
1921,2020-12-29,0.16512,63686.21080000001,753853.0,15
1922,2020-12-30,0.24159999999999998,-12245.602299999999,282554.0,16
1923,2020-12-31,0.2883,25338.840900000003,135060.0,6
1924,2021-01-01,0.9052,2914.744,3220.0,1
1925,2021-01-02,0.3746,79443.44679999999,172787.0,4
1926,2021-01-03,0.4019,6487.4698,16142.0,1
1927,2021-01-04,-0.07655,-19903.6124,180434.0,2
1928,2021-01-05,0.4728,1984.8144,4198.0,1
1929,2021-01-07,0.14391176470588235,84444.74609999999,955310.0,17
1930,2021-01-08,0.19765,167124.1434,353035.0,4
1931,2021-01-09,0.28482631578947365,647450.7871,988301.0,19
1932,2021-01-10,-0.1806,-4810.8228,14839.0,2
1933,2021-01-11,0.215625,140708.94449999998,264584.0,8
1934,2021-01-12,0.1801,197710.4493,1043861.0,8
1935,2021-01-13,0.1191357142857143,200608.62130000003,1140745.0,14
1936,2021-01-14,0.10115,1621.6368,51833.0,2
1937,2021-01-15,0.37922307692307694,103293.3964,216655.0,13
1938,2021-01-16,0.21306000000000003,19676.724899999997,153120.0,5
1939,2021-01-17,0.4404,5631.8352,12788.0,1
1940,2021-01-18,0.35874,28014.2174,177199.0,10
1941,2021-01-20,0.0,0.0,15261.0,1
1942,2021-01-21,0.42157999999999995,451557.6375,650989.0,5
1943,2021-01-22,0.441425,46792.6174,121872.0,4
1944,2021-01-23,0.014133333333333331,466.30809999999974,22406.0,3
1945,2021-01-24,0.09147999999999999,4480.233,234390.0,5
1946,2021-01-25,-0.06608333333333331,1003.5677000000017,57720.0,12
1947,2021-01-26,0.2996111111111111,238739.1143,676674.0,9
1948,2021-01-28,0.07676,-224906.15920000002,3296298.0,35
1949,2021-01-29,0.1277222222222222,52248.3719,1137222.0,9
1950,2021-01-30,0.2408125,243239.3481,468086.0,8
1951,2021-01-31,0.463625,138856.21039999998,424860.0,8
1952,2021-02-01,0.324125,135521.9975,370170.0,4
1953,2021-02-02,0.0,0.0,457784.0,1
1954,2021-02-04,0.03779473684210526,-155700.55460000003,3569311.0,19
1955,2021-02-05,0.19649999999999998,7061.5115,154631.0,7
1956,2021-02-06,0.1393,119727.71070000001,1490592.0,15
1957,2021-02-07,0.08973636363636363,14498.0111,1714435.0,11
1958,2021-02-08,0.08715,8882.1363,886453.0,8
1959,2021-02-09,0.0003300000000000081,34612.20680000001,275544.0,10
1960,2021-02-10,0.133225,266617.1744,1129851.0,12
1961,2021-02-11,0.37134285714285714,166364.02150000003,701626.0,7
1962,2021-02-12,0.0,0.0,45774.0,3
1963,2021-02-13,0.21427999999999997,99306.68729999999,508344.0,5
1964,2021-02-14,0.4306666666666666,123873.97949999999,303260.0,3
1965,2021-02-15,-0.07974,-15015.4959,157914.0,5
1966,2021-02-16,0.1815857142857143,20458.4565,104807.0,7
1967,2021-02-17,0.0,0.0,132516.0,2
1968,2021-02-18,0.63845,32443.0871,40489.0,2
1969,2021-02-19,0.10723333333333335,94926.01969999999,807709.0,9
1970,2021-02-20,0.28077,57869.3486,674608.0,10
1971,2021-02-21,0.09085714285714286,11406.66,592076.0,7
1972,2021-02-22,0.2163,22469.7195,133222.0,9
1973,2021-02-23,0.0974,15229.852200000001,188866.0,5
1974,2021-02-24,0.09135833333333333,23658.4424,259159.0,12
1975,2021-02-25,0.11986875,82114.6493,1186737.0,16
1976,2021-02-26,0.0625,54663.5,319874.0,4
1977,2021-03-01,0.12755555555555556,-70210.901,835100.0,9
1978,2021-03-02,0.01035999999999999,51377.14919999999,619224.0,10
1979,2021-03-03,0.24709166666666668,11692.3896,495380.0,12
1980,2021-03-04,0.16974999999999998,16044.740600000001,261333.0,6
1981,2021-03-05,-0.0846,-2383.3512,252558.0,4
1982,2021-03-06,0.08062857142857142,82371.98670000001,622367.0,14
1983,2021-03-07,-0.296,-102083.296,344876.0,1
1984,2021-03-08,0.40112857142857145,53926.4496,555506.0,7
1985,2021-03-09,-0.04633750000000001,-7413.640300000001,67925.0,8
1986,2021-03-10,0.17487999999999998,4608.2003,21521.0,5
1987,2021-03-11,0.24945,40980.4056,90596.0,10
1988,2021-03-12,-0.086,-102101.7773,373921.0,7
1989,2021-03-13,0.008457142857142845,-59940.0944,733953.0,7
1990,2021-03-14,0.3666615384615385,502343.2501,1173030.0,13
1991,2021-03-15,0.100475,6443.2608,316701.0,4
1992,2021-03-16,0.0,0.0,59815.0,1
1993,2021-03-17,0.09916666666666667,16939.649999999998,70909.0,3
1994,2021-03-18,0.13617142857142855,102995.66670000002,606846.0,7
1995,2021-03-19,0.07811,19596.787800000002,131227.0,10
1996,2021-03-20,0.3010833333333333,22839.4438,400380.0,6
1997,2021-03-21,0.3095363636363636,90038.44519999999,200101.0,11
1998,2021-03-22,0.3382,1004.1158,2969.0,1
1999,2021-03-23,0.189275,46598.6052,447147.0,8
2000,2021-03-24,0.07,-3392.8342999999995,1171752.0,9
2001,2021-03-25,-0.04925454545454545,-309799.27890000003,1137558.0,11
2002,2021-03-26,0.2618666666666667,12927.5139,38827.0,6
2003,2021-03-27,0.28700000000000003,24770.540600000004,556510.0,10
2004,2021-03-28,0.0843,2698.8645,704650.0,5
2005,2021-03-29,0.09225,-20594.9922,76464.0,2
2006,2021-03-30,0.27747058823529414,180717.59720000002,757138.0,17
2007,2021-03-31,0.21075,5938.9349999999995,103958.0,2
2008,2021-04-01,0.15288,2350.5299999999997,581900.0,5
2009,2021-04-02,0.45295,17799.1232,56658.0,2
2010,2021-04-03,-0.2622,-118684.01020000002,294722.0,4
2011,2021-04-04,0.09144285714285716,-219864.8057,454387.0,7
2012,2021-04-05,0.31682727272727274,194173.3324,520229.0,11
2013,2021-04-06,0.22246666666666667,5427.2968,137696.0,3
2014,2021-04-07,0.2151833333333333,113233.1907,239092.0,12
2015,2021-04-08,0.04572,38317.0554,175317.0,5
2016,2021-04-09,0.224556,97338.5004,1118164.0,25
2017,2021-04-10,0.19247916666666667,13951.610400000001,1335543.0,24
2018,2021-04-11,0.27096,69816.4398,341806.0,5
2019,2021-04-13,-0.6428,-15008.737200000001,23349.0,1
2020,2021-04-14,0.20696818181818183,130267.0902,266888.0,22
2021,2021-04-15,0.16241818181818182,9692.0737,779351.0,11
2022,2021-04-16,0.05137142857142857,36846.5845,642448.0,7
2023,2021-04-17,0.26962857142857144,39680.7417,1033647.0,7
2024,2021-04-18,0.0,0.0,6227.0,1
2025,2021-04-19,0.69045,23365.4046,34630.0,2
2026,2021-04-20,0.255325,43074.1506,123218.0,8
2027,2021-04-21,0.119175,2275.2891,108215.0,4
2028,2021-04-22,0.22922857142857142,271496.9678,750157.0,14
2029,2021-04-23,0.033716666666666666,2484.4463,211001.0,6
2030,2021-04-24,0.28636666666666666,152446.5532,657536.0,3
2031,2021-04-25,0.172325,7400.3248,499484.0,4
2032,2021-04-26,0.3724222222222222,11818.370499999999,179867.0,9
2033,2021-04-27,0.1721111111111111,-24797.917600000004,260035.0,9
2034,2021-04-28,0.24323571428571428,24403.252399999998,495401.0,14
2035,2021-04-29,0.27754545454545454,44671.6596,158069.0,11
2036,2021-05-01,-0.0789,-53202.850900000005,433582.0,5
2037,2021-05-02,0.5079750000000001,474024.7385,759291.0,4
2038,2021-05-03,0.47283333333333327,84943.6903,194045.0,3
2039,2021-05-04,-0.07925,-2055.111,35791.0,2
2040,2021-05-05,0.08038,2318.1592,405821.0,5
2041,2021-05-06,0.27503,64645.9263,874894.0,10
2042,2021-05-07,0.09503636363636363,129710.3129,1171496.0,11
2043,2021-05-08,0.28626666666666667,71894.5489,422465.0,6
2044,2021-05-09,0.3592,85359.5696,595361.0,2
2045,2021-05-10,0.18261666666666665,14554.3383,149206.0,6
2046,2021-05-11,0.1101,155891.9112,476961.0,4
2047,2021-05-12,0.3625125,14172.798999999999,92746.0,8
2048,2021-05-13,0.34472857142857144,586187.8535,1114140.0,7
2049,2021-05-14,0.10606666666666666,3226.2297999999996,44721.0,3
2050,2021-05-15,0.4019,7936.7212,19748.0,1
2051,2021-05-16,-0.12094615384615384,-49124.763699999996,392868.0,13
2052,2021-05-17,0.3062,11477.6008,107287.0,2
2053,2021-05-18,0.22038000000000002,61792.399099999995,251617.0,5
2054,2021-05-19,0.3745833333333333,82711.527,614485.0,6
2055,2021-05-20,0.239625,78118.4387,736305.0,24
2056,2021-05-21,0.6883250000000001,95546.8175,138987.0,4
2057,2021-05-22,0.40524999999999994,134313.9462,402254.0,6
2058,2021-05-23,0.5707,7741.5455,13565.0,1
2059,2021-05-24,0.4605,384376.3429,628896.0,4
2060,2021-05-25,-0.0541,-3146.5642000000003,72875.0,2
2061,2021-05-26,-0.016919999999999998,821.5052000000001,451490.0,10
2062,2021-05-27,0.1242,13931.712,74348.0,5
2063,2021-05-28,-0.055175,-10877.912800000002,283246.0,4
2064,2021-05-29,0.30973636363636364,82037.2841,218888.0,11
2065,2021-05-30,0.070225,10975.845599999999,215260.0,8
2066,2021-05-31,0.14339999999999997,12878.864699999998,46738.0,4
2067,2021-06-01,0.14305714285714285,21392.050300000003,144038.0,7
2068,2021-06-02,0.033125,10804.4066,450119.0,12
2069,2021-06-03,0.0,0.0,65098.0,3
2070,2021-06-04,0.10235454545454546,16260.8799,354482.0,11
2071,2021-06-05,0.2222,-80486.6314,659565.0,7
2072,2021-06-06,0.15370666666666669,114364.34229999999,454643.0,15
2073,2021-06-07,0.3524666666666667,30139.2322,75913.0,6
2074,2021-06-09,0.2878,29331.9824,84938.0,8
2075,2021-06-10,0.277675,6225.125099999999,26669.0,4
2076,2021-06-11,0.3750714285714286,68010.4583,231224.0,7
2077,2021-06-12,0.6588,5552.366400000001,8428.0,1
2078,2021-06-13,0.43533333333333335,92017.14989999999,305035.0,9
2079,2021-06-14,0.19327272727272726,24597.851799999997,495602.0,11
2080,2021-06-15,0.28496,118176.4517,317071.0,5
2081,2021-06-16,0.39964,91359.0568,201618.0,10
2082,2021-06-17,0.37167272727272727,36452.3047,167468.0,11
2083,2021-06-18,0.40372,11485.6947,70869.0,5
2084,2021-06-19,0.21075,6818.6055,30249.0,2
2085,2021-06-20,0.4537,173091.61280000003,289708.0,2
2086,2021-06-21,0.074,42461.01499999999,146948.0,4
2087,2021-06-22,0.5859,9940.9653,16967.0,1
2088,2021-06-23,0.125,2528.0,20486.0,2
2089,2021-06-24,0.4105833333333333,126010.5656,176911.0,6
2090,2021-06-25,0.2343107142857143,170231.69079999998,949707.0,28
2091,2021-06-27,0.3182,4093.9611999999997,12866.0,1
2092,2021-06-28,0.49585,284132.76170000003,409020.0,4
2093,2021-06-29,0.11364999999999999,-9026.181500000004,110163.0,10
2094,2021-06-30,0.271675,12121.8682,151270.0,8
2095,2021-07-01,0.17259545454545455,131242.8765,846156.0,22
2096,2021-07-02,0.20003529411764706,105806.0154,263525.0,17
2097,2021-07-03,0.3505,35068.6283,160157.0,6
2098,2021-07-04,0.2712333333333333,145767.3931,331266.0,12
2099,2021-07-05,0.09596000000000002,204096.48590000003,435739.0,5
2100,2021-07-06,0.35318333333333335,15268.381399999998,46270.0,6
2101,2021-07-07,0.19495454545454544,-1133.849299999999,319135.0,11
2102,2021-07-08,0.11810833333333333,196731.98129999998,647904.0,24
2103,2021-07-09,0.05003571428571428,45040.7652,367465.0,14
2104,2021-07-10,0.34642105263157896,64310.9609,285563.0,19
2105,2021-07-11,0.29052500000000003,25769.7728,66114.0,4
2106,2021-07-12,0.17296666666666666,28875.6443,103472.0,9
2107,2021-07-13,0.13392222222222222,100866.65090000001,405437.0,9
2108,2021-07-14,0.13021999999999997,71493.2508,346263.0,15
2109,2021-07-15,0.3897421052631579,78610.3034,125919.0,19
2110,2021-07-16,0.16732857142857144,7830.533200000001,64181.0,7
2111,2021-07-17,0.24967727272727272,44236.272,268631.0,22
2112,2021-07-18,0.23485,6319.548200000001,273195.0,4
2113,2021-07-19,0.23969999999999997,18548.2378,64815.0,5
2114,2021-07-20,0.3387375,105329.57459999999,233509.0,8
2115,2021-07-21,0.1508,8110.871300000001,66218.0,5
2116,2021-07-22,0.161975,11605.3782,49942.0,4
2117,2021-07-23,0.37422307692307694,65901.2024,150522.0,13
2118,2021-07-24,0.1666181818181818,17970.5295,121485.0,11
2119,2021-07-25,0.18982,20319.7072,360444.0,15
2120,2021-07-26,0.2794666666666667,31943.095000000005,261662.0,9
2121,2021-07-27,0.30474545454545454,30889.456000000002,142041.0,11
2122,2021-07-28,0.23325999999999997,7939.0671999999995,47656.0,5
2123,2021-07-29,0.29845714285714287,113076.3306,402038.0,21
2124,2021-07-30,0.11739999999999999,-23043.3557,726581.0,19
2125,2021-07-31,0.07116086956521739,-17307.841199999995,172330.0,23
2126,2021-08-01,0.09878,3780.8045,149443.0,5
2127,2021-08-02,-0.0020000000000000018,106820.865,447382.0,7
2128,2021-08-03,0.34708333333333335,95775.30350000002,201064.0,6
2129,2021-08-04,0.25116,12506.221000000001,490077.0,10
2130,2021-08-05,0.0557125,52043.45879999999,469601.0,16
2131,2021-08-06,0.10073636363636364,47998.2469,597278.0,22
2132,2021-08-07,0.5994,4452.3432,7428.0,1
2133,2021-08-09,0.0,0.0,21957.0,2
2134,2021-08-10,0.214875,5798.5186,65757.0,4
2135,2021-08-11,0.19192,12385.4968,59936.0,5
2136,2021-08-12,0.04141111111111111,4824.961699999999,94772.0,9
2137,2021-08-13,0.0853952380952381,33508.674100000004,227071.0,21
2138,2021-08-14,0.0990388888888889,14404.2378,326722.0,18
2139,2021-08-15,0.3033333333333333,12759.390599999999,41801.0,6
2140,2021-08-16,0.6249,7531.9197,12053.0,1
2141,2021-08-17,0.5106,10105.7952,19792.0,1
2142,2021-08-18,0.12440000000000001,29700.1154,168686.0,11
2143,2021-08-19,0.0,0.0,14653.0,1
2144,2021-08-20,0.100475,1174.7537,34214.0,4
2145,2021-08-21,0.39796666666666664,16584.3383,225225.0,6
2146,2021-08-23,0.11463333333333332,29214.248199999998,266483.0,12
2147,2021-08-24,0.33735,21470.6953,63570.0,6
2148,2021-08-25,0.3528,13932.943200000002,37945.0,3
2149,2021-08-26,-0.05715,-2666.4757,66057.0,6
2150,2021-08-27,0.34567499999999995,3409.9362999999976,116786.0,4
2151,2021-08-28,0.2152777777777778,11639.5637,180843.0,9
2152,2021-08-29,0.0,0.0,116435.0,4
2153,2021-08-30,0.08379999999999999,-228710.87620000003,522154.0,16
2154,2021-08-31,0.08224444444444445,9430.8181,700240.0,9
2155,2021-09-01,0.17002857142857142,12761.3763,96490.0,14
2156,2021-09-02,0.44147333333333333,70535.8671,199128.0,15
2157,2021-09-03,0.25445,11176.9192,455303.0,8
2158,2021-09-04,0.223625,9417.3273,73379.0,4
2159,2021-09-06,0.2968777777777778,26185.5545,156242.0,9
2160,2021-09-07,0.049250000000000016,-4587.411999999999,29003.0,2
2161,2021-09-08,0.1691,8793.5382,63780.0,2
2162,2021-09-09,0.10120666666666667,2006.636199999999,221679.0,15
2163,2021-09-10,0.06755555555555555,2298.7999999999997,158922.0,9
2164,2021-09-11,0.1874888888888889,13246.2844,104195.0,9
2165,2021-09-12,0.056633333333333334,2940.4329000000002,366040.0,15
2166,2021-09-13,-0.019057142857142852,6052.5489,153521.0,7
2167,2021-09-14,-0.093575,-4677.7623,38038.0,4
2168,2021-09-15,0.0,0.0,98460.0,1
2169,2021-09-16,0.51195,107215.33970000001,263870.0,8
2170,2021-09-17,0.4519916666666666,91174.9192,149841.0,12
2171,2021-09-18,0.16356086956521737,89692.9005,304977.0,23
2172,2021-09-19,0.21333333333333332,14324.811099999999,175574.0,9
2173,2021-09-20,0.23974545454545454,13794.9781,62825.0,11
2174,2021-09-21,0.3520666666666667,62561.36660000001,101683.0,6
2175,2021-09-22,0.1334,35700.9212,83002.0,13
2176,2021-09-23,0.0,0.0,3581.0,1
2177,2021-09-24,0.05135,733.278,25182.0,2
2178,2021-09-25,0.0241875,-2777.566999999999,97634.0,8
2179,2021-09-26,0.20500000000000002,8004.0295,84414.0,7
2180,2021-09-27,-0.06625,-2965.3500000000004,61988.0,8
2181,2021-09-28,0.030128571428571425,9330.781500000001,64889.0,7
2182,2021-09-29,0.09965,10024.1889,56624.0,6
2183,2021-09-30,0.3838,13421.107200000002,41522.0,3
2184,2021-10-01,0.20095,19063.724599999998,50235.0,2
2185,2021-10-02,0.339675,45425.0973,165357.0,8
2186,2021-10-03,0.3539625,11935.0007,51243.0,8
2187,2021-10-04,-0.0258,-841.6992,378282.0,2
2188,2021-10-05,0.0,0.0,54508.0,2
2189,2021-10-07,0.49814615384615385,93424.8627,177458.0,13
2190,2021-10-08,0.22578333333333334,59832.06,168924.0,6
2191,2021-10-09,0.17291818181818183,4264.181100000002,178207.0,11
2192,2021-10-10,0.5748666666666666,9572.7205,19895.0,3
2193,2021-10-11,0.08659285714285714,19452.1502,196871.0,14
2194,2021-10-12,0.17225000000000001,7914.1386,192023.0,12
2195,2021-10-13,0.0,0.0,36129.0,1
2196,2021-10-14,0.20147142857142858,-15793.115500000007,542179.0,21
2197,2021-10-15,0.311,12796.2035,31082.0,4
2198,2021-10-16,0.26335,36158.4817,83724.0,2
2199,2021-10-17,0.12513846153846153,13813.521199999996,684012.0,13
2200,2021-10-18,0.6212,23554.1008,32932.0,2
2201,2021-10-19,0.26935000000000003,8753.516,46270.0,6
2202,2021-10-20,-0.0017428571428571332,-4045.8409999999994,58516.0,7
2203,2021-10-21,0.055836363636363635,1564.7817999999997,53912.0,11
2204,2021-10-22,0.09853,20281.0042,450579.0,20
2205,2021-10-23,0.3498333333333333,35014.445400000004,72192.0,3
2206,2021-10-24,0.04773999999999999,44835.98269999999,280092.0,15
2207,2021-10-25,0.018382352941176464,20302.9133,606278.0,17
2208,2021-10-26,0.24340714285714288,48900.4525,170689.0,14
2209,2021-10-27,0.228175,32852.7896,168823.0,12
2210,2021-10-28,0.09033,456.3912999999975,141794.0,10
2211,2021-10-29,0.048983333333333344,61845.383400000006,978107.0,12
2212,2021-10-30,0.1101,4418.0928,65242.0,4
2213,2021-10-31,0.11674000000000001,44010.787500000006,872718.0,15
2214,2021-11-01,0.14284666666666665,35939.9383,225990.0,15
2215,2021-11-02,0.1579857142857143,31289.0092,140250.0,7
2216,2021-11-03,0.11671666666666668,2023.8670000000002,458753.0,6
2217,2021-11-04,0.1736090909090909,19192.554300000003,210390.0,11
2218,2021-11-05,0.0,0.0,3637.0,1
2219,2021-11-06,0.20037000000000002,120011.5239,434815.0,10
2220,2021-11-07,0.2332125,40422.0622,139233.0,8
2221,2021-11-08,0.1190125,5076.2305,92197.0,8
2222,2021-11-09,0.11005,6260.4403,296074.0,6
2223,2021-11-10,0.08604285714285716,-235.92849999999953,73396.0,7
2224,2021-11-11,0.418,19694.487999999998,39125.0,2
2225,2021-11-12,0.117175,4586.3682,62181.0,4
2226,2021-11-13,0.13774736842105262,34249.0463,319594.0,19
2227,2021-11-14,0.09749999999999999,112669.49339999999,438117.0,6
2228,2021-11-15,0.14029375,16086.0696,602136.0,16
2229,2021-11-16,0.17826,14322.016200000002,50964.0,5
2230,2021-11-17,0.566825,45253.764200000005,328748.0,4
2231,2021-11-18,-0.0204764705882353,-146731.65920000002,421537.0,17
2232,2021-11-19,0.03528947368421052,180716.1082,708369.0,19
2233,2021-11-20,0.19521000000000002,9011.329,147842.0,10
2234,2021-11-21,0.18418571428571426,4011.5584000000003,46553.0,7
2235,2021-11-22,0.157996,91730.32100000001,813700.0,25
2236,2021-11-23,0.12143333333333334,12265.163600000002,218519.0,18
2237,2021-11-24,0.05547777777777777,13283.908,144009.0,9
2238,2021-11-25,0.27712857142857145,298976.7872,574155.0,14
2239,2021-11-26,0.249425,10641.7605,59007.0,4
2240,2021-11-27,0.12257,28533.540999999997,140038.0,10
2241,2021-11-28,0.0,0.0,3586.0,1
2242,2021-11-29,0.213125,170134.99610000002,335740.0,12
2243,2021-11-30,0.09683636363636362,126566.112,507894.0,11
2244,2021-12-01,0.07852727272727274,16031.362200000003,456251.0,11
2245,2021-12-02,0.039854545454545455,29252.629200000003,564537.0,11
2246,2021-12-03,0.3016466666666667,42173.909499999994,253023.0,15
2247,2021-12-04,0.10501428571428571,6538.7145,490500.0,7
2248,2021-12-05,0.16820000000000002,4179.6018,39164.0,3
2249,2021-12-06,0.214175,53014.7045,169864.0,8
2250,2021-12-07,0.16176153846153846,4297.176100000001,270457.0,13
2251,2021-12-08,-0.07267857142857144,-45853.058,492821.0,14
2252,2021-12-09,0.19933333333333333,5898.035,60581.0,9
2253,2021-12-10,0.1755833333333333,236765.10420000003,1036616.0,18
2254,2021-12-11,0.09684999999999999,42808.6437,244763.0,12
2255,2021-12-12,0.11781428571428572,60257.3232,219897.0,14
2256,2021-12-13,0.11937692307692307,298761.7206,585416.0,13
2257,2021-12-14,0.07552941176470589,-61573.160800000005,961857.0,17
2258,2021-12-15,0.25229,34898.319299999996,144738.0,10
2259,2021-12-16,0.060855000000000006,-12326.2572,244339.0,20
2260,2021-12-17,0.19437,2982.5920000000006,137370.0,10
2261,2021-12-18,0.20290714285714287,172552.5966,457483.0,14
2262,2021-12-19,0.1631923076923077,71078.2179,610149.0,13
2263,2021-12-20,0.1007,-13440.275300000003,820344.0,11
2264,2021-12-21,0.16936,16169.4464,369379.0,10
2265,2021-12-22,0.17013333333333333,39951.773499999996,177508.0,15
2266,2021-12-23,0.35476,136796.5016,248766.0,5
2267,2021-12-24,0.008990909090909084,55955.3325,195784.0,11
2268,2021-12-25,0.18076666666666666,253610.3911,814501.0,3
2269,2021-12-26,0.21896,22854.495600000002,56161.0,5
2270,2021-12-27,0.17321,60047.630800000006,251999.0,10
2271,2021-12-28,0.6249,48512.2368,77632.0,1
2272,2021-12-29,0.09278333333333333,495.7342,42881.0,6
2273,2021-12-30,0.0432875,14265.421900000001,81744.0,8
2274,2021-12-31,0.0,0.0,19225.0,1
2275,2022-01-01,0.0,0.0,41941.0,2
2276,2022-01-02,0.3294,39000.3012,342840.0,2
2277,2022-01-03,-0.12206666666666666,-20113.2084,87728.0,6
2278,2022-01-04,0.127325,2519.5071,96395.0,4
2279,2022-01-05,0.2202,4476.2256,17119.0,2
2280,2022-01-06,0.11333333333333334,2740.7400000000002,871102.0,3
2281,2022-01-07,0.0035333333333333328,-567.7696000000001,134397.0,6
2282,2022-01-08,0.6369,13528.3929,21241.0,1
2283,2022-01-09,0.0,0.0,113732.0,1
2284,2022-01-10,-0.21030000000000001,4181.662399999999,44928.0,2
2285,2022-01-11,0.053366666666666666,5183.8778999999995,40819.0,3
2286,2022-01-12,0.31532000000000004,1988.295000000002,124131.0,5
2287,2022-01-13,0.0,-2212.0576,18370.0,4
2288,2022-01-14,0.09866666666666667,2142.152,311237.0,3
2289,2022-01-15,0.13396666666666665,51591.501099999994,168044.0,3
2290,2022-01-16,0.16241875,148967.2745,859628.0,16
2291,2022-01-17,0.22264285714285714,21423.6254,64378.0,7
2292,2022-01-18,0.14457692307692308,-49514.172200000015,349829.0,13
2293,2022-01-19,0.15346666666666667,38665.857800000005,595878.0,15
2294,2022-01-20,0.21906666666666666,34164.598,159225.0,3
2295,2022-01-21,0.0863,-74474.0132,400124.0,10
2296,2022-01-25,0.41055,286680.2569,431805.0,6
2297,2022-01-26,0.11928333333333334,138944.3644,245640.0,6
2298,2022-01-27,0.02307037037037037,-68313.35559999998,1957616.0,27
2299,2022-01-28,0.19498,59109.4213,198216.0,10
2300,2022-01-29,0.21095714285714284,82418.51520000001,430071.0,7
2301,2022-01-30,0.03937142857142858,112974.8739,766279.0,14
2302,2022-01-31,-0.024228571428571433,-294.90290000000005,292382.0,7
2303,2022-02-01,0.16162222222222222,6952.3521,64768.0,9
2304,2022-02-02,0.3084636363636364,132696.0218,273500.0,11
2305,2022-02-03,0.09555833333333331,50404.22069999999,194869.0,12
2306,2022-02-04,0.1953,7651.268099999999,38432.0,3
2307,2022-02-05,0.0497125,1622.904,176387.0,8
2308,2022-02-06,0.11486250000000002,47537.386900000005,302648.0,8
2309,2022-02-07,-0.064425,7652.927100000004,791167.0,16
2310,2022-02-08,0.09852,6092.9694,104888.0,5
2311,2022-02-09,-0.030462500000000003,15537.8014,80279.0,8
2312,2022-02-10,0.36400000000000005,45316.4064,85789.0,3
2313,2022-02-11,0.10674444444444445,12858.471500000001,642642.0,9
2314,2022-02-12,-0.064,-1067.904,48563.0,2
2315,2022-02-13,0.20517272727272726,13946.0231,109818.0,11
2316,2022-02-14,0.21675,35420.404,261639.0,8
2317,2022-02-15,0.13396666666666665,4656.0115,130365.0,3
2318,2022-02-16,-0.1503857142857143,-84746.20379999999,181574.0,7
2319,2022-02-17,0.10311999999999996,135715.0727,345014.0,5
2320,2022-02-18,0.13973750000000001,129535.5061,282931.0,8
2321,2022-02-19,0.11125714285714285,20811.927499999998,124227.0,14
2322,2022-02-20,0.07119,-7215.334,310933.0,10
2323,2022-02-21,0.1651466666666667,96304.5824,286128.0,15
2324,2022-02-22,0.08572258064516129,6297.5579000000025,269872.0,31
2325,2022-02-23,0.2836909090909091,8809.0881,114257.0,11
2326,2022-02-25,0.22047999999999998,36320.9151,120163.0,15
2327,2022-02-26,0.41473333333333334,305634.9294,759071.0,3
2328,2022-02-28,0.5095,111159.14349999999,218173.0,1
